MedicineCode,MedicineName,ScientificName,Alias,AliasPyCode,AliasWbCode,WbCode,PyCode,DefaultDosage,DosageQty,DosageUnit,Unit,Price,BigPackPrice,BigPackUnit,SmallPackPrice,SmallPackUnit,ChildrenPrice,FixPrice,RetPrice,InsuranceCode,InsurancePayRate,FactoryCode,Weight,WeightUnit,Volume,VolumeUnit,Remark,IsSkinTest,IsCompound,IsDrunk,ToxicLevel,IsHighRisk,IsRefrigerated,IsTumour,AntibioticLevel,IsPrecious,IsInsulin,IsAnaleptic,IsAllergyTest,IsLimited,LimitedNote,Specification,DosageForm,IsActive,IsFirstAid,PharmacyCode,PharmacyName,AntibioticPermission,PrescriptionPermission,BaseFlag,FrequencyCode,FrequencyName,UsageCode,UsageName,ExecDeptCode,Unpack,BigPackFactor,ExecDeptName,FactoryName,InsuranceTypem,MedicineProperty,SmallPackFactor,QTY,MeducalInsuranceCode
18391,维生素C注射液,NULL,NULL,NULL,NULL,XTGS,WSSCZSY2,0.5,0.5,g,支,0.156,NULL,支,NULL,支,NULL,0,1.56,NULL,甲,2886,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,7,静注,1,0,1,西药房,瑞阳制药有限公,NULL,1,10,722,XA11GAW043B002040304152
18393,羟氯喹片,NULL,NULL,NULL,NULL,FL,LSQLKP(1,0.1,0.1,g,盒,19.69,NULL,盒,NULL,粒,NULL,0,19.69,NULL,乙,3500,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/片*14片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,14,西药房,上海上药中西制药有限公司,NULL,1,14,1841,XP01BAQ034A001010100834
18395,葡萄糖注射液(50%),NULL,NULL,NULL,NULL,AAO50%(F,PTTZSY(5,20,20,ml,支,0.82,NULL,支,NULL,支,NULL,0,0.82,NULL,甲,2751,20,ml,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,20ml/支,注射液,1,0,1,西药房,NULL,NULL,1,NULL,NULL,7,静注,1,0,1,西药房,中国大冢制药有限公,NULL,1,1,1725.79,XB05BBP072B002030200967
18399,替比夫定片,NULL,NULL,NULL,NULL,LUST(RS),TBFDP(17,0.6,0.6,g,盒,86.58,NULL,盒,NULL,片,NULL,0,86.58,NULL,乙,183,0.6,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.6g/片*7片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,7,西药房,北京诺华制药有限公司,NULL,1,7,148,XJ05AFT031A001010100100
18399,替比夫定片,NULL,NULL,NULL,NULL,LUST(RS),TBFDP(17,0.6,0.6,g,盒,86.58,NULL,盒,NULL,片,NULL,0,86.58,NULL,乙,183,0.6,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.6g/片*7片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,7,西药房,北京诺华制药有限公司,NULL,1,7,320,XJ05AFT031A001010100100
18401,维生素B1片,NULL,NULL,NULL,NULL,XTGB1T(R,WSSB1P(1,10,10,mg,瓶,1.5,NULL,瓶,NULL,片,NULL,0,1.5,NULL,乙,3330,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,100,西药房,四川成都同道堂制药有限责任公司,NULL,1,100,156,XA11DAW036A001010202057
18401,维生素B1片,NULL,NULL,NULL,NULL,XTGB1T(R,WSSB1P(1,10,10,mg,瓶,1.5,NULL,瓶,NULL,片,NULL,0,1.5,NULL,乙,3330,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/片*100片/瓶,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,100,西药房,四川成都同道堂制药有限责任公司,NULL,1,100,200,XA11DAW036A001010202057
18403,胞磷胆碱钠胶囊,NULL,NULL,NULL,NULL,EDED,BLDJNJN(,0.1,0.1,g,盒,36.59,NULL,盒,NULL,粒,NULL,0,36.59,NULL,乙,1532,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/粒*42粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,42,西药房,齐鲁制药有限公司,NULL,1,42,149,XN07XXB025E001010304021
18403,胞磷胆碱钠胶囊,NULL,NULL,NULL,NULL,EDED,BLDJNJN(,0.1,0.1,g,盒,36.59,NULL,盒,NULL,粒,NULL,0,36.59,NULL,乙,1532,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.1g/粒*42粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,42,西药房,齐鲁制药有限公司,NULL,1,42,410,XN07XXB025E001010304021
18405,盐酸克林霉素棕榈酸酯分散片,NULL,NULL,NULL,NULL,DSFGSSSS,YSKLMSZL,75,75,mg,盒,33.58,NULL,盒,NULL,片,NULL,0,33.58,NULL,甲,2823,75,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,75mg/片*18片/盒,分散片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,18,西药房,广州一品红制药有限公司,NULL,1,18,913.7,XJ01FFK120A006030501012
18407,多烯磷脂酰胆碱胶囊,NULL,NULL,NULL,NULL,JUTEG(RS,DXLZXDJJ,228,228,mg,盒,30.96,NULL,盒,NULL,粒,NULL,0,30.96,NULL,乙,3157,228,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,228mg/粒*24粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,24,西药房,赛诺菲（北京）制药有限公司,NULL,1,24,442,XA05BAD195E001010100231
18409,骨化三醇软胶囊,NULL,NULL,NULL,NULL,LUWL,GHSCRJN(,0.25,0.25,ug,盒,27.52,NULL,盒,NULL,粒,NULL,0,27.52,NULL,乙,3391,0.25,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.25ug/粒*20粒/瓶,软胶囊,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,20,西药房,正大制药(青岛)有限公司,NULL,1,20,218,XA11CCG111E002010204036
18409,骨化三醇软胶囊,NULL,NULL,NULL,NULL,LUWL,GHSCRJN(,0.25,0.25,ug,盒,27.52,NULL,盒,NULL,粒,NULL,0,27.52,NULL,乙,3391,0.25,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.25ug/粒*20粒/瓶,软胶囊,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,20,西药房,正大制药(青岛)有限公司,NULL,1,20,600,XA11CCG111E002010204036
18419,注射用盐酸罂粟碱,NULL,NULL,NULL,NULL,ITEFSMSD,ZSYYSYSJ,30,30,mg,支,27.492,NULL,支,NULL,支,NULL,0,274.92,NULL,乙,1267,30,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,30mg/支,粉针剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,2,肌注,1,0,1,西药房,山东北大高科华,NULL,1,10,147,XA03ADY181B001010104069
18429,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,50,50,ml,袋,2.53,NULL,袋,NULL,袋,NULL,0,2.53,NULL,甲,172,50,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,13,XB05XAL211B002100402180
18429,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,50,50,ml,袋,2.53,NULL,袋,NULL,袋,NULL,0,2.53,NULL,甲,172,50,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,1538,XB05XAL211B002100402180
18430,硫酸沙丁胺醇吸入气雾剂,NULL,NULL,NULL,NULL,DSISESKT,LSSDACXR,100,100,ug,盒,12.55,NULL,盒,NULL,盒,NULL,0,12.55,NULL,甲,2433,100,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100μg*200揿/盒,气雾剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,12,雾吸,1,0,1,西药房,山东京卫制药有限公司,NULL,1,1,27,XR03ACS048L028010104111
18434,缩宫素注射液,NULL,NULL,NULL,NULL,XPG(RS),SGSZSY1m,10,10,IU,支,1.904,NULL,支,NULL,支,NULL,0,19.04,NULL,甲,2873,10,IU,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10IU/支,注射液,1,0,1,西药房,NULL,NULL,1,NULL,NULL,2,肌注,1,0,1,西药房,马鞍山丰原制药有限公司,NULL,1,10,276,XH01BBS194B002010104287
18438,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQADTGA,LHNZ(0.9,3000,3000,ml,袋,16.78,NULL,袋,NULL,袋,NULL,0,16.78,NULL,甲,3502,3000,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,3000ml/袋,溶液剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,4,外用,1,0,1,西药房,济民健康管理股份有限公司,NULL,1,1,6,XB05XAL211B002060104653
18438,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQADTGA,LHNZ(0.9,3000,3000,ml,袋,16.78,NULL,袋,NULL,袋,NULL,0,16.78,NULL,甲,3502,3000,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,3000ml/袋,溶液剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,4,外用,1,0,1,西药房,济民健康管理股份有限公司,NULL,1,1,10,XB05XAL211B002060104653
18448,小儿布洛芬栓,NULL,NULL,NULL,NULL,IQVR,XEBLFSY1,50,50,mg,盒,18.6,NULL,盒,NULL,枚,NULL,0,18.6,NULL,甲,729,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/枚*8枚/盒,栓剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,30,塞肛,1,0,8,西药房,山西同达药业,NULL,1,8,46,XM01AEX094D001010202927
18450,马来酸左氨氯地平片,NULL,NULL,NULL,NULL,CGSDRRFG,MLSZALDP,2.5,2.5,mg,盒,23.34,NULL,盒,NULL,片,NULL,0,23.34,NULL,乙,2779,2.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2.5mg/片*14片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,14,西药房,石药集团欧意药业有限公,NULL,1,14,443,XC08CAZ067A001010202770
18452,多糖铁复合物胶囊,NULL,NULL,NULL,NULL,LDC,DTTFHWJN,0.15,0.15,g,盒,44.87,NULL,盒,NULL,粒,NULL,0,44.87,NULL,乙,2892,0.15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.15g/粒*20粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,20,西药房,青岛国风药业股份有限公司,NULL,1,20,34.08,XB03AED181E001010304032
18452,多糖铁复合物胶囊,NULL,NULL,NULL,NULL,LDC,DTTFHWJN,0.15,0.15,g,盒,44.87,NULL,盒,NULL,粒,NULL,0,44.87,NULL,乙,2892,0.15,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.15g/粒*20粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,20,西药房,青岛国风药业股份有限公司,NULL,1,20,400,XB03AED181E001010304032
18454,葡萄糖氯化钠注射液,NULL,NULL,NULL,NULL,RGNS500,PTTLHNZ5,500,500,ml,袋,3.28,NULL,袋,NULL,袋,NULL,0,3.28,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,1060,XB05BBP075B002100802180
18456,葡萄糖氯化钠注射液,NULL,NULL,NULL,NULL,AAORWQ,PTTLHNZ5,250,250,ml,袋,2.9,NULL,袋,NULL,袋,NULL,0,2.9,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,80,XB05BBP075B002070702180
18460,葡萄糖注射液(5%),NULL,NULL,NULL,NULL,AAOQ5%(R,PTTZ(5%),250,250,ml,袋,2.9,NULL,袋,NULL,袋,NULL,0,2.9,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,640,XB05BBP072B002090602180
18462,葡萄糖注射液(5%),NULL,NULL,NULL,NULL,GS5R5,PTTZ(5%),100,100,ml,袋,2.54,NULL,袋,NULL,袋,NULL,0,2.54,NULL,甲,172,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,960,XB05BBP072B002050902180
18464,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,250,250,ml,袋,2.9,NULL,袋,NULL,袋,NULL,0,2.9,NULL,甲,172,250,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,3396,XB05XAL211B002071002180
18466,★非诺贝特胶囊,NULL,NULL,NULL,NULL,LGPEG(RS,FNBTJN(,0.2,0.2,g,盒,30.29,NULL,盒,NULL,粒,NULL,0,30.29,NULL,乙,3494,0.2,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.2g/粒*10粒/盒,胶囊剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,10,西药房,ABBOTT LABORATORIES B.V.,NULL,1,10,335.34,XC10ABF021E001010180487
18468,阿奇霉素干混悬剂,NULL,NULL,NULL,NULL,DLTJO(RS,AQMSGHXJ,0.1,0.1,g,盒,27.72,NULL,盒,NULL,袋,NULL,0,27.72,NULL,乙,2617,0.1,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0.1g/袋*6袋/盒,干混悬剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,辉瑞制药有限公司,NULL,1,6,118,XJ01FAA051X006010101187
18470,地屈孕酮片,NULL,NULL,NULL,NULL,PPAW,DQYTPY17,10,10,mg,盒,96.21,NULL,盒,NULL,片,NULL,0,96.21,NULL,乙,1863,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,1,0,NULL,NULL,NULL,NULL,10mg/片*20片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,20,西药房,Abbott　Lab.B.V.　Ross　Product　Manufacturer（雅培）,NULL,1,20,431,XG03DBD084A001010178890
18476,复方聚乙二醇电解质散,NULL,NULL,NULL,NULL,TDO(G),FFJYECDJ,68.56,68.56,g,袋,8.1,NULL,袋,NULL,袋,NULL,0,8.1,NULL,乙,756,68.56,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,68.56g/袋,粉散剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,73,冲服,1,0,1,西药房,深圳万和制药有限公司,NULL,1,1,282,XA06ADF683P001020100547
18476,复方聚乙二醇电解质散,NULL,NULL,NULL,NULL,TDO(G),FFJYECDJ,68.56,68.56,g,袋,8.1,NULL,袋,NULL,袋,NULL,0,8.1,NULL,乙,756,68.56,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,68.56g/袋,粉散剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,73,冲服,1,0,1,西药房,深圳万和制药有限公司,NULL,1,1,545,XA06ADF683P001020100547
18478,★门冬氨酸鸟氨酸注射液,NULL,NULL,NULL,NULL,UTRSF5g,MDASNAS,10,10,ml,支,36.342,NULL,支,NULL,支,NULL,0,181.71,NULL,乙,245,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,德国麦氏大药厂,NULL,1,5,6,XA05BAM076B002010178647
18478,★门冬氨酸鸟氨酸注射液,NULL,NULL,NULL,NULL,UTRSF5g,MDASNAS,10,10,ml,支,36.342,NULL,支,NULL,支,NULL,0,181.71,NULL,乙,245,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,德国麦氏大药厂,NULL,1,5,100,XA05BAM076B002010178647
18480,艾普拉唑肠溶片,NULL,NULL,NULL,NULL,AURKEIT,APLZCRP,5,5,mg,盒,70.51,NULL,盒,NULL,片,NULL,0,70.51,NULL,乙,216,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg/片*6片/盒,肠溶片,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,丽珠集团丽珠制药厂,NULL,1,6,8,XA02BCA084A012010100453
18480,艾普拉唑肠溶片,NULL,NULL,NULL,NULL,AURKEIT,APLZCRP,5,5,mg,盒,70.51,NULL,盒,NULL,片,NULL,0,70.51,NULL,乙,216,5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5mg/片*6片/盒,肠溶片,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,丽珠集团丽珠制药厂,NULL,1,6,600,XA02BCA084A012010100453
18482,肠内营养乳剂(TPF),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYRJ(T,500,500,ml,瓶,43.51,NULL,瓶,NULL,瓶,NULL,0,43.51,NULL,乙,3301,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,乳液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,费森尤斯卡比华瑞制药有限公司,NULL,1,1,24,XV01AAC027X010020101415
18482,肠内营养乳剂(TPF),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYRJ(T,500,500,ml,瓶,43.51,NULL,瓶,NULL,瓶,NULL,0,43.51,NULL,乙,3301,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,乳液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,费森尤斯卡比华瑞制药有限公司,NULL,1,1,33,XV01AAC027X010020101415
18486,生理氯化钠溶液,NULL,NULL,NULL,NULL,RWQM,SLLHNRYY,500,500,ml,瓶,1.92,NULL,瓶,NULL,瓶,NULL,0,1.92,NULL,乙,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,洗剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,4,外用,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,138,XB05CBS079S002040102180
18488,复方甘草酸苷胶囊,NULL,NULL,NULL,NULL,UCT(RS),FFGCSGJN,75,75,mg,盒,23.18,NULL,盒,NULL,粒,NULL,0,23.18,NULL,乙,2999,75,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,75mg/粒*40粒/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,40,西药房,北京凯因科技股份有限公司,NULL,1,40,71,XA05BAF632E001010200106
18488,复方甘草酸苷胶囊,NULL,NULL,NULL,NULL,UCT(RS),FFGCSGJN,75,75,mg,盒,23.18,NULL,盒,NULL,粒,NULL,0,23.18,NULL,乙,2999,75,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,75mg/粒*40粒/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,40,西药房,北京凯因科技股份有限公司,NULL,1,40,93,XA05BAF632E001010200106
18490,西替利嗪滴剂,NULL,NULL,NULL,NULL,SFTK(100,XTLQDJ20,10,10,ml,支,18.4,NULL,支,NULL,支,NULL,0,18.4,NULL,乙,1574,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml/支,滴剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,成都民意制药有限责任公司,NULL,1,1,84,XR06AEX017X004010102047
18492,肝素钠注射液,NULL,NULL,NULL,NULL,EGQQ,GSNZSY(2,12500,12500,iu,支,9.6,NULL,支,NULL,支,NULL,0,96,NULL,甲,2873,12500,iu,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,12500iu/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,7,静注,1,0,1,西药房,马鞍山丰原制药有限公司,NULL,1,10,229,XB01ABG047B002010104287
18496,美沙拉秦灌肠液,NULL,NULL,NULL,NULL,AMAJO(G),MSLQGCYY,60,60,g,盒,878.24,NULL,盒,NULL,支,NULL,0,878.24,NULL,乙,3057,60,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,60g*7支/盒,外用液体剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,5,灌肠,1,0,7,西药房,Vifor AG Zweigniederlassung,NULL,1,7,32,XA07ECM053S003010178373
18498,达肝素钠注射液,NULL,NULL,NULL,NULL,DPQ(0.6m,DGSNZSY0,5000,5000,IU,支,12.37,NULL,支,NULL,支,NULL,0,12.37,NULL,乙,3503,5000,IU,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5000IU/支,注射液,1,0,1,西药房,NULL,NULL,1,NULL,NULL,8,皮下,1,0,1,西药房,南京健友生化制药股份有限公司,NULL,1,1,80,XB01ABD001B002010201570
18506,左卡尼汀口服液,NULL,NULL,NULL,NULL,RIFKEI(R,ZKNTKFY1,10,10,ml,盒,38.41,NULL,盒,NULL,支,NULL,0,38.41,NULL,乙,1062,10,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10ml/支*6支/盒,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,6,西药房,东北制药集团沈阳第一制药有限公司,NULL,1,6,329,XG04BXZ059X001010201162
18508,吸入用乙酰半胱氨酸溶液,NULL,NULL,NULL,NULL,PFYJ,YXBGASRY,0.3,0.3,g,支,7.182,NULL,支,NULL,支,NULL,0,35.91,NULL,乙,298,0.3,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.3g/支,溶液剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,海南斯达制药有限公司,NULL,1,5,844,XR05CBY116L019020105816
18510,葡萄糖注射液(5%),NULL,NULL,NULL,NULL,GS5R5,PTTZ(5%),500,500,ml,袋,3.28,NULL,袋,NULL,袋,NULL,0,3.28,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,200,XB05BBP072B002120502180
18518,阿利沙坦酯片,NULL,NULL,NULL,NULL,MXJ,ALSTZP(X,240,240,mg,盒,30.1,NULL,盒,NULL,片,NULL,0,30.1,NULL,乙,232,240,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,240mg/片*7片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,7,西药房,深圳信立泰药业股份有限公司,NULL,1,7,4,XC09CAA284A001010100553
18518,阿利沙坦酯片,NULL,NULL,NULL,NULL,MXJ,ALSTZP(X,240,240,mg,盒,30.1,NULL,盒,NULL,片,NULL,0,30.1,NULL,乙,232,240,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,240mg/片*7片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,7,西药房,深圳信立泰药业股份有限公司,NULL,1,7,18,XC09CAA284A001010100553
18520,肠内营养乳剂(TPF-D),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYRJ(T,500,500,ml,袋,59.06,NULL,袋,NULL,袋,NULL,0,59.06,NULL,乙,3301,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,费森尤斯卡比华瑞制药有限公司,NULL,1,1,67,XV01AAC028X010010101415
